Ref_Date,GEO,OCC,Vector,Coordinate,Value
2008/03,Alberta,Sales and service supervisors,v64593356,10.383,180
2008/03,Alberta,Sales and service supervisors,v64593357,10.384,180
2008/03,Alberta,Occupations in protective services,v64593391,10.21,180
2008/03,Alberta,"Other trades, n.e.c.",v64593526,10.543,180
2008/04,Alberta,Professional occupations in business and finance,v64593060,10.6,180
2008/04,Alberta,Administrative support clerks,v64593117,10.153,180
2008/04,Alberta,"Public works and other labourers, n.e.c.",v64593575,10.59,180
2008/05,Alberta,Professional occupations in business and finance,v64593060,10.6,180
2008/06,Alberta,"Food counter attendants, kitchen helpers and related occupations",v64593439,10.46,180
2008/07,Alberta,Technical and related occupations in health,v64593243,10.275,180
2008/07,Alberta,Cashiers,v64593378,10.403,180
2008/07,Alberta,Cashiers,v64593379,10.404,180
2008/08,Alberta,Technical and related occupations in health,v64593243,10.275,180
2008/08,Alberta,Cashiers,v64593378,10.403,180
2008/08,Alberta,Cashiers,v64593379,10.404,180
2008/08,Alberta,Carpenters and cabinetmakers,v64593469,10.487,180
2008/08,Alberta,Assemblers in manufacturing,v64593692,10.704,180
2008/09,Alberta,"Judges, lawyers, psychologists, social workers, ministers of religion, and policy and program officers",v64593271,10.301,180
2008/10,Alberta,Assisting occupations in support of health services,v64593264,10.296,180
2008/10,Alberta,Assisting occupations in support of health services,v64593265,10.297,180
2008/10,Alberta,"Judges, lawyers, psychologists, social workers, ministers of religion, and policy and program officers",v64593271,10.301,180
2008/10,Alberta,Occupations in travel and accommodation,v64593404,10.427,180
2008/11,Alberta,Assisting occupations in support of health services,v64593264,10.296,180
2008/11,Alberta,Assisting occupations in support of health services,v64593265,10.297,180
2008/11,Alberta,"Judges, lawyers, psychologists, social workers, ministers of religion, and policy and program officers",v64593271,10.301,180
2008/11,Alberta,Occupations in food and beverage service,v64593386,10.41,180
2008/11,Alberta,Occupations in food and beverage service,v64593387,10.411,180
2008/11,Alberta,"Food counter attendants, kitchen helpers and related occupations",v64593439,10.46,180
2008/11,Alberta,"Public works and other labourers, n.e.c.",v64593575,10.59,180
2008/11,Alberta,"Occupations unique to agriculture, excluding labourers",v64593579,10.593,180
2008/12,Alberta,Assisting occupations in support of health services,v64593264,10.296,180
2008/12,Alberta,Assisting occupations in support of health services,v64593265,10.297,180
2008/12,Alberta,Occupations in food and beverage service,v64593386,10.41,180
2008/12,Alberta,Occupations in food and beverage service,v64593387,10.411,180
2009/01,Alberta,Computer and information systems professionals,v64593170,10.205,180
2009/02,Alberta,"Sales representatives, wholesale trade",v64593365,10.391,180
2009/02,Alberta,"Contractors, operators and supervisors in agriculture, horticulture and aquaculture",v64593580,10.594,180
2009/03,Alberta,Facility operation and maintenance managers,v64593014,10.54,180
2009/03,Alberta,"Policy and program officers, researchers and consultants",v64593281,10.311,180
2009/03,Alberta,Supervisors in manufacturing,v64593624,10.636,180
2009/04,Alberta,Human resources and business service professionals,v64593066,10.104,180
2009/04,Alberta,Professional occupations in art and culture,v64593311,10.339,180
2009/04,Alberta,Creative designers and craftspersons,v64593344,10.372,180
2009/04,Alberta,Logging and forestry workers,v64593605,10.619,180
2009/05,Alberta,Creative designers and craftspersons,v64593344,10.372,180
2009/05,Alberta,Unclassified occupations,v64593721,10.34,180
2009/09,Alberta,"Architects, urban planners and land surveyors",v64593163,10.198,180
2009/09,Alberta,"Crane operators, drillers and blasters",v64593547,10.563,180
2009/09,Alberta,Machine operators and related workers in metal and mineral products processing,v64593646,10.658,180
2009/09,Alberta,"Machine operators and related workers in chemical, plastic and rubber processing",v64593652,10.664,180
2009/10,Alberta,Professional occupations in art and culture,v64593311,10.339,180
2009/10,Alberta,Supervisors in manufacturing,v64593624,10.636,180
2009/12,Alberta,Other mechanics,v64593520,10.537,180
2010/01,Alberta,"Supervisors, mining, oil and gas",v64593594,10.608,180
2010/02,Alberta,Other mechanics,v64593520,10.537,180
2010/03,Alberta,Other mechanics,v64593520,10.537,180
2010/03,Alberta,Central control and process operators in manufacturing and processing,v64593641,10.653,180
2010/03,Alberta,Unclassified occupations,v64593721,10.34,180
2010/04,Alberta,Central control and process operators in manufacturing and processing,v64593641,10.653,180
2010/06,Alberta,College and other vocational instructors,v64593295,10.324,180
2010/06,Alberta,Creative designers and craftspersons,v64593344,10.372,180
2010/08,Alberta,Other sales and related occupations,v64593441,10.462,180
2010/08,Alberta,"Crane operators, drillers and blasters",v64593547,10.563,180
2010/08,Alberta,"Mechanical, electrical and electronics assemblers",v64593693,10.705,180
2010/09,Alberta,Professional occupations in art and culture,v64593311,10.339,180
2010/09,Alberta,Creative designers and craftspersons,v64593344,10.372,180
2010/09,Alberta,Other sales and related occupations,v64593441,10.462,180
2010/10,Alberta,Occupations in travel and accommodation,v64593404,10.427,180
2010/10,Alberta,Masonry and plastering trades,v64593472,10.49,180
2010/11,Alberta,"Managers in engineering, architecture, science and information systems",v64593008,10.48,180
2010/11,Alberta,Technical occupations in computer and information systems,v64593214,10.249,180
2010/11,Alberta,"Psychologists, social workers, counsellors, clergy and probation officers",v64593275,10.305,180
2010/12,Alberta,"Psychologists, social workers, counsellors, clergy and probation officers",v64593275,10.305,180
2011/02,Alberta,Creative designers and craftspersons,v64593344,10.372,180
2011/03,Alberta,Technical occupations in physical sciences,v64593177,10.212,180
2011/03,Alberta,Logging and forestry workers,v64593605,10.619,180
2011/04,Alberta,Technical occupations in physical sciences,v64593177,10.212,180
2011/04,Alberta,"Technical occupations in architecture, drafting, surveying and mapping",v64593197,10.232,180
2011/04,Alberta,Other sales and related occupations,v64593441,10.462,180
2011/04,Alberta,"Underground miners, oil and gas drillers and related workers",v64593597,10.611,180
2011/04,Alberta,"Machining, metalworking, woodworking and related machine operators",v64593685,10.697,180
2011/05,Alberta,Human resources and business service professionals,v64593066,10.104,180
2011/05,Alberta,Other technical occupations in health care (except dental),v64593258,10.29,180
2011/05,Alberta,"Sales representatives, wholesale trade",v64593365,10.391,180
2011/06,Alberta,"Technical occupations in civil, mechanical and industrial engineering",v64593187,10.222,180
2011/07,Alberta,College and other vocational instructors,v64593295,10.324,180
2011/08,Alberta,Managers in construction and transportation,v64593050,10.9,180
2011/09,Alberta,"Other trades, n.e.c.",v64593526,10.543,180
2011/10,Alberta,Managers in food service and accommodation,v64593019,10.59,180
2011/10,Alberta,Finance and insurance administration occupations,v64593070,10.107,180
2011/10,Alberta,Finance and insurance administration occupations,v64593071,10.108,180
2011/10,Alberta,"Machine operators and related workers in food, beverage and tobacco processing",v64593674,10.686,180
2011/11,Alberta,Finance and insurance administration occupations,v64593070,10.107,180
2011/11,Alberta,Finance and insurance administration occupations,v64593071,10.108,180
2011/11,Alberta,Technical occupations in life sciences,v64593181,10.216,180
2011/11,Alberta,Other technical inspectors and regulatory officers,v64593203,10.238,180
2011/11,Alberta,Technical and related occupations in health,v64593243,10.275,180
2012/02,Alberta,Senior management occupations,v64592993,10.3,180
2012/02,Alberta,Legislators and senior management,v64592994,10.35,180
2012/02,Alberta,Secondary and elementary school teachers and educational counsellors,v64593297,10.326,180
2012/02,Alberta,Logging and forestry workers,v64593605,10.619,180
2012/03,Alberta,Clerical supervisors,v64593095,10.131,180
2012/03,Alberta,Clerical supervisors,v64593096,10.132,180
2012/04,Alberta,Managers in food service and accommodation,v64593019,10.59,180
2012/04,Alberta,Occupations in food and beverage service,v64593386,10.41,180
2012/04,Alberta,Occupations in food and beverage service,v64593387,10.411,180
2012/04,Alberta,"Other installers, repairers and servicers",v64593536,10.553,180
2012/05,Alberta,Other technical inspectors and regulatory officers,v64593203,10.238,180
2012/05,Alberta,Other technical occupations in health care (except dental),v64593258,10.29,180
2012/06,Alberta,Finance and insurance administration occupations,v64593070,10.107,180
2012/06,Alberta,Finance and insurance administration occupations,v64593071,10.108,180
2012/07,Alberta,Senior management occupations,v64592993,10.3,180
2012/07,Alberta,Legislators and senior management,v64592994,10.35,180
2012/07,Alberta,Technical occupations in electronics and electrical engineering,v64593192,10.227,180
2012/07,Alberta,"Policy and program officers, researchers and consultants",v64593281,10.311,180
2012/08,Alberta,Technical occupations in electronics and electrical engineering,v64593192,10.227,180
2012/08,Alberta,Other technical inspectors and regulatory officers,v64593203,10.238,180
2012/08,Alberta,College and other vocational instructors,v64593295,10.324,180
2012/08,Alberta,Security guards and related occupations,v64593401,10.424,180
2012/08,Alberta,"Occupations in travel and accommodation, including attendants in recreation and sport",v64593403,10.426,180
2012/09,Alberta,Managers in food service and accommodation,v64593019,10.59,180
2012/09,Alberta,Mine service workers and operators in oil and gas drilling,v64593600,10.614,180
2012/10,Alberta,Managers in food service and accommodation,v64593019,10.59,180
2012/10,Alberta,Clerical supervisors,v64593095,10.131,180
2012/10,Alberta,Clerical supervisors,v64593096,10.132,180
2012/11,Alberta,Logging and forestry workers,v64593605,10.619,180
2012/12,Alberta,Senior management occupations,v64592993,10.3,180
2012/12,Alberta,Legislators and senior management,v64592994,10.35,180
2012/12,Alberta,Managers in food service and accommodation,v64593019,10.59,180
2012/12,Alberta,Managers in construction and transportation,v64593050,10.9,180
2012/12,Alberta,Technical and related occupations in health,v64593243,10.275,180
2013/02,Alberta,Managers in food service and accommodation,v64593019,10.59,180
2013/02,Alberta,Clerical supervisors,v64593095,10.131,180
2013/02,Alberta,Clerical supervisors,v64593096,10.132,180
2013/02,Alberta,Assisting occupations in support of health services,v64593264,10.296,180
2013/02,Alberta,Assisting occupations in support of health services,v64593265,10.297,180
2013/03,Alberta,Finance and insurance administration occupations,v64593070,10.107,180
2013/03,Alberta,Finance and insurance administration occupations,v64593071,10.108,180
2013/03,Alberta,Clerical supervisors,v64593095,10.131,180
2013/03,Alberta,Clerical supervisors,v64593096,10.132,180
2013/04,Alberta,Secretaries,v64593078,10.115,180
2013/04,Alberta,"Secretaries, recorders and transcriptionists",v64593079,10.116,180
2013/04,Alberta,Clerical supervisors,v64593095,10.131,180
